Temperature,Humidity,Hour,CO2,Occupancy
20.96333333,18.79,9,460.3333333,0
19.5,30.6,1,437.75,0
20.15,33.09,5,446,0
19.29,26.1,6,468.5,0
19.5,26.7,8,474,0
19.445,26.89,0,463,0
21.5,19.9725,13,720.25,0
19.79,27.29,21,438,0
19.29,27.7,19,432,0
20.815,19.9725,16,438.5,0
20.2,22.89,18,437,0
22.525,28.025,15,1085,1
21.745,21.675,16,917.25,1
22.5,27.6,15,1076.25,1
19.6,19.5,8,451,0
19.5,27.79,22,447.5,0
20,18.65,0,442,0
20.2,18.6,6,432,0
20.29,21.29,23,446.5,0
22.4725,26.89,12,1099,1
19.79,18.79,23,432,0
22.2,27.29,19,598,0
20.5,34.09,20,788,0
20.5,33.09,22,550,0
21.65,21.2,17,819.5,1
20.245,18.745,6,432.5,0
22.29,28.34,14,1050.5,1
21.29,25.2,0,450,0
22.29,26,13,829,0
20.5,19.1,3,431,0
20.2,19,21,438.5,0
21.5,33.62666667,12,1312.666667,1
22.2,24.7,17,925.5,1
19.39,30.79,2,441,0
22.1,26.525,11,1061.25,1
20.1,33,4,449.5,0
20.55,19,3,434,0
19.6,19.42666667,7,453,0
19.675,19.4725,8,456.5,0
20.5,21.39,17,433.5,0
20.29,32.95,1,475,0
19.39,30.63333333,12,434.3333333,0
20.29,32.9,2,453.3333333,0
19.6,29.39,23,438,0
22.245,17.89,11,456.75,0
19.2,27.6,18,429.5,0
22.08,26.216,10,1006.5,1
21.65,20.05,12,760,0
20.29,18.7,5,433,0
22.89,25.945,13,987,1
19.5,27.7,22,447,0
22.2225,17.675,14,443.5,0
19.39,31.29,4,431,0
20.29,33,0,482,0
19.7,19.39,6,445,0
20.29,20.65,0,446,0
20.39,18.7,5,432,0
20.6,35.09,20,974.5,0
21,32.56,10,1315,1
21.445,34.195,12,1386.5,1
21.79,21.79,17,937.5,1
21.32333333,20.5,18,703.6666667,0
21.2,25.1,1,436,0
21.26,19.16666667,16,437.75,0
19.7,19.39,7,445,0
22.1,18,10,463,0
22,38.6175,16,1949.25,1
20.945,24,4,447,0
20.5,18.745,4,434,0
19.89,26.525,15,424.75,0
19.7,28.5,22,430.5,0
19.5,27.6,21,447.5,0
20.5,19.2,19,481,0
20.2225,32.8725,3,449,0
20.15,33.09,5,451.5,0
20.5,34.4,20,843,0
19.5,27.6,23,454,0
22.1,39.0225,17,2019,1
19.29,26.89,4,465,0
20.5,18.7,4,434,0
20.15,23.55,19,438.5,0
21,19.6,20,470,0
19.13333333,31.2,7,430,0
20.32333333,18.56666667,6,432.6666667,0
19.7,19.39,5,448,0
22,20.92,16,858.25,1
21.245,33.1725,11,1408.5,1
19.445,31,3,434.5,0
20.945,19.695,19,570,0
19.35666667,26.79,3,464.6666667,0
21.39,25.7,21,487,0
19.5,27,8,474.5,0
20.29,33.09,8,456,0
19.39,31,3,443,0
21.2,19.79,19,516.3333333,0
20,25,20,443,0
19.5,27.65,22,443,0
20.39,21.29,23,444.5,0
20.2,18.89,21,446,0
21.2,33.12666667,11,1390.333333,1
20.2,33.09,5,448,0
22.29,26.025,13,831.25,0
19.89,19,2,440.5,0
21.7,35.0225,14,1383.25,1
21.5,26,21,500.6666667,0
19.2,31.7,6,435,0
22.1,37.975,17,1839.25,1
20.245,23.05,18,441,0
20.5,18.89,3,431,0
21,25.39,0,443,0
19.5,30,0,434,0
20.29,33,1,467,0
20,18.84,22,436.5,0
22.29,26.1,13,844.6666667,0
19.2,31.39,7,429,0
21.79,19,14,627,1
22.2,27,11,1116.25,1
19.2,31.6,6,437.5,0
22.16666667,21.46333333,15,898,1
21.63333333,34.69333333,14,1345,1
21,19.6,20,464,0
20.13333333,26.2,15,422.6666667,0
20.7,20.7,17,443,0
20.525,34.7,20,891.25,0
20,18.73,0,436.3333333,0
21.39,25.7,22,485.5,0
22.2,26.6,11,1068,1
21.2,25.1,1,442,0
19.39,30.79,2,439,0
22.2225,25.99,14,781.5,1
20.29,32.9,2,460,0
19.42666667,27.13333333,17,426.3333333,0
20.7,35.59,19,1116,0
21.7,20.39,11,806,0
19.29,31.7,5,432,0
21.7,20.4175,12,800.25,1
21.315,20.9725,9,809.25,1
19.76,19.26,5,442.3333333,0
20.5,33.29,22,1165,0
19.2,31.39,7,432.3333333,0
20.5,18.79,4,436.3333333,0
19.89,26.39,15,418.75,0
19.245,30.55,11,430.25,0
22.89,27.39,18,689.5,0
22.15,17.745,14,441.25,0
22.6,17.13333333,14,437,0
20.63333333,20.63333333,22,460,0
19.6,28.89,23,439,0
22.15,17.79,14,438.5,0
21.5,33.5,12,1290.75,1
20.29,18.6,6,429,0
20,25.06666667,20,443,0
20.29,32.9,2,458.5,0
20.39,33,0,500.5,0
20.2,33,5,447,0
20.89,19.7,8,587.5,1
21.2675,32.95,13,1159.75,0
21,35.7,9,761,1
21.89,36.7,15,1649.25,1
19.39,31.2,4,437.5,0
21.2675,18.6,10,461.25,0
22.79,27.445,18,689,0
20.2,32.9,3,450.5,0
20.245,33.09,6,453,0
21.84,18.2225,10,463,0
22.1,27.1,19,562,0
19.6,19.5,8,447,0
22.272,17.83,11,452.5,0
22.5,28.03333333,15,1099.333333,1
21.2,19.39,20,477.5,0
20.39,20,1,433,0
19.29,31.1,9,435,0
20.29,33,7,449,0
22.625,26.525,12,1043,1
19.39,26.79,2,471,0
22.29,25.5,17,1001.5,1
19.7,19.39,7,449,0
20.5,21.1,22,454,0
19.5,27.6,22,447.5,0
20.39,18.82333333,3,428.6666667,0
21.39,18.89,15,440.3333333,0
19.5,30.1,1,436,0
21,24.89,3,439,0
22,38.2725,16,1895,1
20.2,32.9,3,445,0
20.92666667,20,18,609.6666667,0
22.2,24.34,17,903,1
21.2,25.39,23,470,0
19.5,26.15,7,468,0
19.29,27.39,18,425,0
19.29,27.6,18,427.5,0
19.42666667,27.23,17,427.6666667,0
21.89,37.0675,15,1707.5,1
21.79,21.745,17,938,1
19.7,19.5,8,451.5,0
20.03333333,18.79,22,434,0
20.89,24.34,4,445,0
21.79,20.6,11,834.25,1
20.29,33.2,8,460,0
19.89,26.245,20,443.5,0
20.39,32.9,23,502.5,0
19.39,26.89,0,466,0
19.39,27.1,17,423.75,0
20.35666667,21.29,23,441.6666667,0
22.16666667,20.85666667,14,853.3333333,1
23.075,16.865,13,448.5,0
19.39,27.39,20,444.5,0
22.1,38.27875,17,1893.833333,1
20.39,19.1,20,462,0
19.1,31.39,7,434,0
19.79,19.29,4,442,0
22,19.7675,14,724.75,1
20.29,32.95,1,468,0
21,19.7,20,463.5,0
23.1,17,13,447.6666667,0
21.29,33,13,1169,0
19.5,27.6,21,447,0
21.7,26.7675,20,523.5,0
19.625,19.5,8,458,0
19.89,26.89333333,21,440.6666667,0
21.4725,25.865,21,493.75,0
21.29,25.2,0,454,0
21.575,33.79,12,1385.25,1
20.39,20,1,440.5,0
20.39,33,0,503,0
19.85666667,19.06666667,3,442.3333333,0
22.7,17.6,11,458,0
19.5,27,0,456.5,0
20.125,29.575,12,426,0
20.29,22.5,18,439.3333333,0
19.79,27.29,21,446,0
22.39,26.695,16,1054,1
20.65,31.5225,10,1066.5,1
20.5,34.79,20,917,0
19.39,27.1,1,462,0
21.745,18.2,10,458.25,0
19.29,31,9,431,0
22.5,28.29,15,1104,1
19.5,30.15,1,438.5,0
22.89,17,13,440.25,0
20.7,35.59,19,1098,0
19.39,30.89,2,437,0
19.2,31.1,8,431.8,0
19.5,27.5,21,443.5,0
20.39,19.245,19,485.5,0
21.1,25.5,0,449,0
21.39,24.26,8,755.3333333,1
20.65,34.145,9,532,1
20,18.79,0,438,0
19.79,19.2,6,448,0
19.5,26.5,6,460,0
21.7,21.5,17,859.75,1
20.39,21.29,23,441,0
21.73,20.29,12,799,1
22.9175,16.89,13,441.5,0
20.79,35.09,9,623,1
20.89,24.89,3,443.5,0
19.6,19.29,7,451,0
19.2,31.39,6,433.5,0
19.4175,30.4175,12,425.6666667,0
21.7,37.145,18,1623.5,0
19.39,30.745,2,438,0
21,24.39,3,444,0
21.445,25.745,21,487.25,0
19.79,27.79,22,434.6666667,0
19.5,26.5,8,471.3333333,0
20.7,22.39,7,458,0
20.865,23.2925,6,450,0
19.2675,30.575,10,436.5,0
22.445,28.245,14,1066.5,1
19.89,26.29,21,438,0
20.5,26.2,14,417,0
19.6,26.73,16,425.3333333,0
21,24.35666667,4,442.6666667,0
20.5,34.09,20,774,0
21.79,20.23,12,802.3333333,1
20.89,23.2,6,453,0
20.29,32.9,2,453.5,0
20.5,18.79,4,435,0
20.5,34.59,20,868.5,0
19.89,18.89,2,438,0
22.39,26.34,16,1061.5,1
19.46333333,26.66666667,2,467.6666667,0
21.7,26.89,20,533.3333333,0
21.2,32.9,13,1110.75,1
23.075,27.175,18,688,1
21.29,25.2,0,460,0
22.6,27.35666667,18,658,0
21,25,2,443.5,0
20.5,19.2,2,433.5,0
19.6,29.65,0,440.5,0
22.89,17.6,12,457,0
21.575,34.5,12,1428,1
21,24.85666667,2,435,0
21.7225,21.525,16,910.5,1
22,19.79,14,735.6666667,1
20.2,21.2,0,449,0
19.5,27.42666667,23,451.3333333,0
19.6,19.39,8,449,0
21.89,21.34,16,877,1
20,25.6,20,443,0
19.2,27.7,19,439.5,0
20.2,32.9,3,452.3333333,0
20.39,18.7,4,431.5,0
19.39,31.1,3,437,0
22.39,26.46333333,16,1057.333333,1
19.2,31.39,7,431,0
20.445,18.7,4,435,0
19.7,27.89,22,440,0
22.63333333,26.46,12,1029.666667,1
22.1,26.0725,9,1029.5,1
20.85666667,23.06666667,6,450.5,0
21.365,33.24,11,1435.5,1
20.5,19.1,3,432.5,0
19.2,31.1,7,429,0
20.5,33.79,21,714,0
20.39,18.7,5,437.5,0
20.42666667,33.03,22,549,0
20.55,35,20,956,0
21.34,21.1475,10,848.25,1
20.29,30.495,9,850.5,1
20.5,19.89,1,438,0
20.29,32.9,1,466,0
21.7,20.6,11,832,1
19.745,19.34,4,437.5,0
20.39,33,0,487,0
21.6,23.55,18,751.5,0
19.5,27.1,16,424.5,0
20,18.79,23,434,0
21.2,25.5,23,467,0
19.5,27.16666667,23,452.6666667,0
19.34,26.29,6,466.5,0
19.39,25.89,7,473.5,0
19.5,26.7,5,460,0
20.29,20.79,0,446.3333333,0
21.96333333,18,15,443,0
21.365,18.89,15,440.75,0
21.03333333,24.92666667,2,437,0
21.7,20.39,12,796.25,1
19.79,27.2,21,440.5,0
21.2,21.06666667,9,789.6666667,1
20,25.06666667,19,446.3333333,0
20.945,24.39,4,440,0
21,24.6,3,439.5,0
21.6,19.35666667,13,652,0
19.79,19.1,3,438.5,0
20.89,23.29,6,443,0
19.1,31.445,7,430,0
20,24.945,19,439,0
20.7,20.6,22,462.5,0
20.39,33,23,531.25,0
20.39,22.2,18,433,0
19.65,28.745,23,441,0
21.5,24.39,8,782.3333333,1
20.29,18.7,6,433.5,0
20.245,32.9,3,455,0
22.29,25.56666667,17,1002.333333,1
20.29,32.9,1,470,0
20.6,19.6,2,433,0
21.2,25,1,438.5,0
21.79,20.245,12,806,1
20.29,33.09,7,458.5,0
19.5,26.15,7,471,0
20.29,32.9,1,471,0
21,19.79,18,593,0
20.15,21.245,0,446.5,0
21.525,20,13,723.5,0
20.5,33.5,21,660.5,0
19.5,27.65,22,449,0
21.5,33.5675,12,1472.5,1
21.79,23.745,18,800,0
20.5,19.26,19,479,0
22.2675,25.89,14,785,0
22.29,26.16666667,13,900.3333333,1
20.5,31.16333333,9,970.3333333,1
21.5,34.245,12,1390.75,1
20.6,20.79,17,434.5,0
20.5,19.29,2,431.5,0
21.15,32.9,13,1106,1
19.39,27.125,17,420.5,0
21.6,26.39,20,504,0
21.2,32.9,13,1113,1
20.7225,20.245,16,436.75,0
20.29,32.9,0,480.5,0
20.15,26.29,15,424.25,0
21.39,33.545,14,1176.5,1
21.1,19.39,16,433.5,0
19.7,19.29,6,448,0
22.125,26.025,9,1025,1
20.6,20.96333333,17,433.6666667,0
22.2,20.7,14,860,1
20.34,18.7,5,430.5,0
20,18.84,22,438,0
20.29,32.9,1,468,0
20,19.29,9,450.6666667,0
19.5,27.1,23,459,0
21.7,20.4425,11,801,1
21.29,33,13,1119.5,1
19.5,27.2,23,452.6666667,0
22.6,17.125,14,436.5,0
19.29,31.445,4,436,0
19.39,26.79,0,458,0
21.7,20.4175,11,794,1
19.39,27.2,17,426.5,0
20.5,33.79,21,716.5,0
20.1,33,4,447.3333333,0
21.32333333,19.03333333,15,440.3333333,0
19.29,27.7,19,439,0
21.1,19.65,19,498.5,0
21.9725,18.05,15,440.5,0
19.7,19.5,8,451.5,0
19.73,19.39,4,444,0
20.6,19.29,19,517.5,0
21.445,25.745,21,488,0
20.5,33,23,546,0
19.82333333,26.53333333,15,420.6666667,0
19.1,31.5,7,439,0
20.89,23.1,6,447.75,0
19.2,31.2,8,431,0
20.26,20.7,1,443,0
19.5,27.2,23,454.3333333,0
20.35666667,18.6,5,428.6666667,0
19.79,27.79,22,438,0
19.7,19.245,6,449,0
20.29,32.9,2,454.3333333,0
20.29,30.34,9,816,1
19.29,27.7,19,435,0
22.2,27.075,11,1133.25,1
19.575,27.6,8,501.5,1
21.89,36.95,15,1684,1
20.5,33.4,22,622,0
19.6,29.5,0,440,0
21.79,19.05,14,637,1
22.03333333,26.23,10,1013.666667,1
20.29,32.9,0,477,0
19.39,27.39,18,424,0
21.42666667,33.69333333,12,1324.333333,1
20.2,19,21,450,0
22.1,38.97,16,2011.25,1
20.9175,19.84,16,433.5,0
21,23.6,8,559.25,1
20.7,18.89,9,452.25,0
19.625,26.79,16,416.75,0
22.315,28.39,14,1051,1
21.96333333,25.39333333,9,925.3333333,1
20,18.65,23,442,0
19.5,27.1,0,457,0
20.6,20.89,22,450,0
22.9725,17.5,12,445.75,0
19.39,27,2,467.5,0
21.39,25.7,22,481.6666667,0
19.5,27.6,21,446,0
19.39,27.5,20,442,0
20.29,18.84,6,430,0
20.39,18.76,4,434,0
22.025,26.4425,10,1034.25,1
20.29,33,7,446,0
20.2,23.34,18,433,0
19.39,27.39,18,422,0
19.34,31.29,4,432,0
21.29,21.1,10,824,1
20.89,23.1,6,451.3333333,0
21.445,33.3725,11,1460.25,1
22.2,26.85666667,11,1097.333333,1
20.5,35,20,972,0
19.29,26.79,4,465,0
23.06666667,17,13,449.3333333,0
20.29,20.7,1,440.5,0
20.29,20.6,1,441,0
20.29,32.9,2,461,0
20.2,20.85666667,0,443.6666667,0
21.89,23.85666667,18,824.6666667,0
20.89,20.2,21,457,0
21.625,19.2225,13,649.5,0
19.29,30.89,9,435,0
22.1,39.1175,17,2012.5,1
19.39,27.6,20,431,0
22.05,21.3975,15,868.5,1
20.55,21.1,22,454,0
20.89,24,4,445,0
20.6,19.29,19,525,0
22.89,17.6,12,457.3333333,0
20.7,20.6,16,443,0
21.89,36.5725,15,1605.25,1
19.5,27.6,21,451,0
21.2,21.995,18,631,0
19.39,27.39,21,454,0
20.5,33.545,21,652,0
20.39,26.23,14,417.6666667,0
20.82333333,32.06,10,1184.333333,1
19.55,30.15,1,438.5,0
20.39,18.7,4,439,0
21.5,34.045,14,1230.25,1
21.5,25.84,21,490,0
19.29,31.5,5,434.5,0
19.29,31.7,6,433,0
19.39,26.89,2,470.5,0
20.39,19.2,20,472,0
21.5,19.315,13,647,0
20.6,31.245,9,1007,1
21.7,20.39,11,788.25,1
22.06666667,25.89333333,9,973.6666667,1
21.7,20.89,10,854,1
20.89,24.79,3,444.5,0
22.7225,26.7475,12,1125.25,1
20.29,18.79,5,435,0
22.075,21.1725,15,865,1
20.29,32.9,2,460,0
19.89,26.2,20,441,0
22.89,26.245,12,1020,0
23.075,17,13,449.75,0
19.89,26.6,21,443.6666667,0
21.5,33.84,12,1455.5,1
19.625,30.125,12,426.75,0
21.29,32.93333333,13,1127.666667,1
20.39,32.95,23,513,0
19.5,30.1,1,436,0
20.03333333,25.35666667,20,442,0
22.1,17.89,14,446.25,0
20.39,22,18,432,0
19.79,19.29,4,440,0
20.2,32.9,4,444,0
20.06666667,18.79,23,438,0
19.7,19.39,6,449.6666667,0
19.39,30.82333333,2,441.3333333,0
19.39,26.815,2,467,0
23.06666667,17.35666667,12,450.25,0
22,20.795,15,873.5,1
22.2,27.29,19,595,0
19.7,19.39,7,451.5,0
19.2,31.05,8,436,0
22.1,37.925,17,1826,1
19.63333333,19.53333333,8,451.3333333,0
19.39,31.15,3,436.5,0
19.84,19.1,3,437,0
20.39,33,23,544.5,0
20.5,34.09,20,772.6666667,0
19.7,29,23,432,0
20.1,24.6,19,445,0
20.29,33,7,452,0
21.5,34.4475,12,1423,1
20.89,24.2,4,445.5,0
22.89,27.39,18,689,0
19.6,29.63333333,0,436.6666667,0
20.245,32.895,2,456.5,0
21.29,33.2,11,1415,1
19.39,30.6,2,436,0
20.445,18.7,4,434,0
20.5,33.59,21,671,0
21,24.7,3,443.5,0
23.075,16.865,13,448,0
19.39,27.39,20,442,0
19.29,31.5,5,435.5,0
19.79,19,3,430.5,0
22.7,17.6,11,456.6666667,0
20.29,32.9,3,452.5,0
21.745,18.29,15,440,0
19.5,27.1,23,454,0
19.79,28.1,9,553,1
21.39,21.2675,10,842.5,1
19.89,26.7,21,438.75,0
20.2,19.1,21,450,0
21.1,21.2,9,782.5,1
20.89,23.73,5,443.3333333,0
19.55,30,0,438.5,0
21.32333333,21.06666667,10,825.6666667,1
19.7,19.55,8,459,0
20.1,33.09,6,449.5,0
19.39,26.66666667,3,471,0
21.39,36.5,18,1419,0
21.5,18.7,15,439,0
20.1,23.39,19,439,0
21.76,21.2,16,890.3333333,1
20.5,33.5,21,657.5,0
20.2,18.6,7,432.6666667,0
20.89,24.29,4,445.3333333,0
20.84,18.84,9,457.5,0
20.1,26.29,15,424,0
19.39,26.7,2,468,0
20.5,19.29,19,492.5,0
19.34,30.55,10,432,0
21.745,20.34,12,816.5,1
19.79,19.32333333,4,441.3333333,0
19.945,18.7,1,434,0
20.15,21.245,0,450,0
19.7,19.5,8,457.5,0
20.7,22.445,7,459,0
20.79,20.2,21,461.5,0
19.445,26,7,470.5,0
21.39,33.09,13,1209.333333,0
19.7,29.1,23,439,0
19.7,29.05,23,444,0
20.39,18.6,4,435,0
21.29,25.7,22,471,0
19.245,30.525,10,435.25,0
19.5,27.7,22,446,0
20.29,33.2,8,458,0
20.5,31.1,9,977,1
19.745,19.39,5,442,0
19.29,30.6,10,437,0
22.2,27.1,11,1137,1
19.79,19.29,4,443,0
20.5,21.2,22,453,0
19.79,27.23,21,443,0
22.365,17.745,11,452,0
19.5,26.89,0,457,0
20.7,28.1,13,429,0
21,25,2,440.5,0
22.1,38.975,17,2021.75,1
19.6,29.7,0,437,0
22.5,27.39,15,1068.333333,1
19.434,30.56,9,429,0
21.6,26.5,20,515,0
20.5,33.2675,22,602.75,0
19.39,27.2,17,420.75,0
19.29,31.7,5,430,0
21.79,35.6725,14,1477,1
20.7,31.7925,10,1111,1
20.13333333,33,5,448.3333333,0
21.29,21,9,812.3333333,1
20.2,32.79,3,447,0
20.29,22.7,18,437,0
19.5,27,16,423.3333333,0
19.745,19.34,5,445.5,0
19.79,27.29,21,437,0
19.5,27.1,0,459,0
21.2,25.29,23,460,0
20.79,20.29,21,460.5,0
21.2,32.745,13,1108,1
20.6,19,3,433,0
20.445,18.7,4,433.5,0
23.1,17,12,446,0
19.6,19.5,8,453.5,0
19.5,26.7,5,461,0
19.89,26.39,21,440,0
20.29,18.7,5,437,0
19.7,28.5,22,433.5,0
19.29,26.1,6,463,0
20.2,18.6,7,431.3333333,0
22.26,24.82666667,17,951.6666667,1
19.79,19.315,5,446,0
23.1,16.945,13,447,0
19.89,19,2,440.6666667,0
20.29,21.29,23,443,0
20.55,33.79,8,508,1
22.575,28,15,1108.25,1
19.79,19.39,4,439,0
19.7,30.15,12,422,0
20.865,19.7675,8,617.5,1
21.6,21.2675,17,822.25,1
19.39,26.29,6,458,0
19.66666667,29.1,23,439.6666667,0
21.2,20.3225,19,550.25,0
20.7,19.5,8,533.6666667,1
21.2,25.6,23,474,0
22.23,25.82333333,14,777.3333333,0
20.29,33.045,7,449,0
19.7,26.73,16,423.3333333,0
21.1,25.39,0,457,0
19.79,19.1,3,436,0
20.84,23.05,6,455,0
19.92666667,18.7,1,441.6666667,0
21.29,23.89,8,651,1
20.1,33,5,455.5,0
20.79,19.6,19,550,0
19.39,31.29,4,438,0
19,31.39,7,440.5,0
19.245,30.575,11,430.25,0
19.39,31,2,437,0
22,21.32,16,866.5,1
19.29,31.55,5,434,0
20.445,18.79,4,430,0
19.39,27.6,19,434.6666667,0
19.39,26.7,4,467,0
20.39,33,23,521.5,0
22.1,38.145,17,1863.75,1
20,18.82333333,22,434.5,0
19.245,31.55,5,439,0
19.39,26.7,5,460,0
19.39,27.55,19,431.5,0
19.5,27.79,22,454,0
19.23,30.53333333,10,433,0
19.39,26.7,4,462.5,0
20,18.7,0,433.5,0
21.65,20.795,18,780.5,0
20.29,33,3,448,0
19.29,31.1,2,442,0
21.7,21.2675,17,848.25,1
19.7,19.39,6,447,0
20.445,18.79,4,434,0
19.29,26.79,4,466,0
21.82333333,19.23,14,673,1
22.1,21.32,15,876,1
19.39,27.2,17,422,0
21.2,19.445,20,485.5,0
19.6,19.5,8,446,0
20.5,33.745,21,690.5,0
20.29,32.9,2,457,0
22.1,38.745,16,1993.75,1
19.39,26.7,4,468,0
22.1,39.045,17,2019.25,1
21.6,21.39,17,847.5,1
20.5,19.745,1,435,0
20.5,19.39,2,436,0
19.745,19.2,6,451,0
22.6,28.245,15,1106.75,1
20.6,19.29,19,509.5,0
21.4175,33.5425,11,1465.5,1
19.39,27.6,19,437.5,0
19.7,28.7,22,435.5,0
19.245,31.05,8,432,0
22.34,17.6,14,445,0
22.2,20.945,14,863.5,1
20,26.39,15,421.5,0
20.89,23.445,5,451,0
19.39,27.6,19,432,0
20.89,19.79,8,635.75,1
19.29,26.89,4,466,0
20.29,18.79,5,432,0
22.1,39.03,17,2016,1
19.79,19.2,3,435,0
21.675,19.125,13,637.25,1
19.39,26.29,6,469,0
21.1,33.09,10,1354,1
19.39,31.1,2,434,0
19.89,26.29,20,439,0
20.675,26.39,14,424.5,0
20.6,31.445,10,1050.5,1
19.39,27.2,17,426,0
19.5,27.03333333,0,454.6666667,0
19.32333333,31.35666667,4,435,0
20.29,33,7,445,0
22.6,28.2,15,1102,1
19.7,27.79,22,439,0
19.39,27.2,1,456,0
22.6,17.15,14,446.25,0
21,24.89,3,438.3333333,0
22.39,26.79,12,1078,1
19.445,27.445,21,447.5,0
21.9175,27.1,19,556.5,0
19.7,19.2,6,446,0
22.2,27.1,11,1121.25,1
19.39,27.1,17,418.75,0
21.89,19.76,14,731,1
19.39,26.65,2,468,0
19.39,30.6,12,431,0
20.29,32.9,3,453,0
22.39,17.39,14,442.75,0
22.2,20.625,14,822.5,1
21.7,19.1,13,626,1
19.89,18.84,23,431,0
21.15,19.34,16,439.5,0
19.29,26.1,7,470,0
19.7225,19.39,6,450.5,0
19.5,26.89,5,456,0
20.89,23.445,5,446,0
21.625,21.315,17,849,1
21.84,21.6,17,904,1
20.15,19.15,20,452,0
21.5,33.7,12,1315.666667,1
19.575,19.6,9,454.75,0
19.5,26.89,16,425.5,0
19.34,26.7,3,468.5,0
20.1,33,4,443.5,0
21.6,34.345,14,1276.25,1
21.315,21,9,810.5,1
20.2,32.9,4,445,0
22,27.1,19,560,0
21.7,21.075,10,850.75,1
21.29,25.7,22,477.5,0
19.39,26.79,0,468.3333333,0
20.2,19,21,447,0
21,24.29,4,439,0
21.29,23.89,8,650.5,0
20.29,19.2225,7,483.5,1
20.2,32.9,4,445,0
21.2,20.495,19,560.5,0
19.32333333,26.03333333,7,469,0
22.79,17.6,11,457,0
19.5,30.2675,1,436.5,0
19.84,26.55,15,421,0
19.29,31.075,9,437.5,0
22.06666667,39.02666667,16,2014.333333,1
20.7,22.5,7,455,0
19.79,27.5,21,443.6666667,0
21.29,24.1,8,679,1
20,18.745,23,438,0
21.7,26.79,20,525.5,0
20.16666667,33,4,448,0
21.13333333,33.09666667,11,1371,1
20,18.79,0,435,0
19.7675,19.2,6,446.5,0
22.1,17.79,14,445.3333333,0
22.175,24.39,17,900.5,1
20.7,22.5,7,451.6666667,0
21.5,26.1,21,501,0
19.29,30.6,10,437.5,0
20.5,21.1,22,454,0
19.39,26.7,3,474,0
19.29,30.6,10,429,0
21.2,25.39,23,467,0
19.89,18.945,2,438,0
19.89,18.89,23,443,0
21.39,33.29666667,11,1441,1
21,23.79,4,443,0
19.7,19.39,6,443,0
20.95875,35.68375,9,712.625,1
19.39,30.84,2,439,0
22.6,28.34,15,1112,1
20.5,21.2,22,456,0
21.5,26.2,21,502.5,0
20.79,35.7,19,1165,0
21.7,21.36,17,868.5,1
21,19.79,20,472,0
19.5,27.745,23,450.5,0
20.2,23.745,19,444,0
21.5,25.89,21,491,0
20.5,31.2225,9,968,1
22.2,27,11,1136.5,1
20.6,20.84,22,449.5,0
19.2,31.175,8,434.5,0
19.79,19.26,5,444.5,0
20.2,23.1,18,436,0
20.1,33,5,449,0
22.35666667,26.73,16,1068.333333,1
19.5,27.7,22,453,0
21.1,25.1,1,440,0
19.29,30.945,9,430,0
19.39,26.79,5,460,0
22.2,27.2,19,577,0
21.4725,33.5675,12,1458.75,1
20.29,18.79,6,433,0
20.2,30.195,9,769.5,1
22.5,27.1,15,1064.75,1
20.2,32.79,2,451,0
20.89,19.815,9,649,1
22.365,17.6,14,442,0
19.65,30.15,12,427,0
22.5,27.2,15,1069,1
20.245,32.845,2,459,0
20.42666667,33.03,22,564,0
22,38.145,15,1879.25,1
19.39,27.39,18,430.6666667,0
20.39,18.7,4,429.5,0
21,23.84,4,448.5,0
21.39,33.2725,11,1444.75,1
20,25,20,438.5,0
19.5,27.6,21,450,0
20,18.79,23,436,0
20.29,33,0,492,0
21.29,24.2,8,689.3333333,1
20,25.13333333,20,445.3333333,0
21.7225,21.5475,17,886.5,1
20.2675,19.175,20,458,0
19.29,26.89,4,458,0
20.39,18.7,4,429,0
20.7,35.29,19,1031.5,0
21.29,25.7,22,475.5,0
20.7,31.795,10,1105.5,1
20.5,34.2,20,796,0
19.79,19.34,4,439.5,0
22.1,27.2,19,563,0
22.1,26.1,9,1035,1
19.39,27.39,21,450,0
20.39,26.2,14,428.25,0
19.39,27.56666667,20,441,0
19.32333333,30.6,10,431.6666667,0
19.7,28.945,23,441.5,0
20.445,19.245,19,492,0
20.15,23.34,18,439.5,0
21.7225,19.1,13,629,1
19.5,29.7,0,441.6666667,0
21.96333333,37.56,15,1828.333333,1
22.2,20.5,14,803.75,1
21.2,19.2,16,435.6666667,0
19.7,19.39,6,441,0
21.5,26,21,492.6666667,0
21.79,19.2,14,669,1
21.89,19.675,14,717.75,1
21.03333333,19.5,16,438,0
20.2,19.1,20,449,0
20.2,33.09,6,452.5,0
22.1,26.245,10,1006,1
19.39,27.2,17,423,0
20.55,21.1,22,453,0
20,18.7,0,443.5,0
21.76,20.53333333,11,818.3333333,1
19.29,27.445,18,427.5,0
20.29,33.2,8,451,0
21.65,20.34,11,789.5,1
20.29,33.2,8,454.5,0
19.39,27.5,20,439,0
21.79,35.845,14,1496.5,1
19.89,26.2,20,440,0
19.5,27.2,23,453,0
19.5,30.39,1,436,0
21.39,25.7,22,473,0
20.5,19.1,3,436.5,0
21.26,25.66666667,22,467.3333333,0
22.245,25.55,17,1010,1
20.7,22.7,7,451,0
21,23.7675,4,442.25,0
19.29,30.63333333,10,441,0
20.2,18.6,7,440,0
21.5,20,13,719.25,0
20.5,26.245,14,420,0
20.2,32.9,3,453,0
20.1,33.09,6,445,0
21.29,18.56666667,10,460.3333333,0
